positive_ratings,log_pos_ratings,price,log_price,achievements,log_achievements,required_age,english,release_year,windows,mac,linux,n_categories,n_genres,n_tags,popular
200,5.303304908059076,2.49,1.2499017362143359,0,0,0,1,2007,TRUE,FALSE,FALSE,2,1,3,FALSE
3084,8.034306936339489,3.99,1.6074359097634274,0,0,0,1,2007,TRUE,FALSE,FALSE,3,1,3,TRUE
143,4.969813299576001,2.49,1.2499017362143359,0,0,0,1,2007,TRUE,FALSE,FALSE,3,1,3,FALSE
205,5.327876168789581,2.49,1.2499017362143359,0,0,0,1,2007,TRUE,FALSE,FALSE,3,1,3,FALSE
2633,7.876258882303226,0,0,0,0,0,1,2007,TRUE,FALSE,FALSE,3,1,3,TRUE
173,5.159055299214529,2.99,1.3837912309017721,0,0,0,1,2007,TRUE,FALSE,FALSE,4,1,3,FALSE
310,5.739792912179234,0,0,0,0,0,1,2007,TRUE,FALSE,FALSE,2,1,3,FALSE
737,6.6039438246004725,2.99,1.3837912309017721,0,0,0,1,2007,TRUE,FALSE,FALSE,2,1,3,TRUE
9394,9.147932911847565,7.99,2.196112848483529,60,4.110873864173311,16,1,2011,TRUE,FALSE,FALSE,5,1,3,TRUE
606,6.408528791059498,9.99,2.39698576841553,0,0,16,1,2007,TRUE,FALSE,FALSE,2,1,3,FALSE
579,6.363028103540465,9.99,2.39698576841553,0,0,0,1,2007,TRUE,FALSE,FALSE,3,2,3,FALSE
1065,6.97166860472579,8.99,2.301584592660462,0,0,0,1,2011,TRUE,FALSE,FALSE,2,1,3,TRUE
4969,8.511175119090675,8.99,2.301584592660462,0,0,0,1,2011,TRUE,FALSE,FALSE,2,1,3,TRUE
4887,8.494538500851432,9.99,2.39698576841553,0,0,16,1,2008,TRUE,FALSE,FALSE,3,1,3,TRUE
378,5.937536205082426,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,FALSE
9442,9.15302900526307,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,TRUE,2,1,3,TRUE
160,5.081404364984463,5.99,1.944480556245719,11,2.4849066497880004,0,1,2007,TRUE,TRUE,FALSE,2,1,3,FALSE
42,3.7612001156935624,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
157,5.062595033026967,1.99,1.095273387402595,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,FALSE
428,6.061456918928017,3.99,1.6074359097634274,0,0,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
82,4.418840607796598,13.99,2.7073833121145063,0,0,0,1,2009,TRUE,FALSE,FALSE,3,2,3,FALSE
2081,7.641084249174914,0,0,709,6.565264970035361,0,1,2011,TRUE,FALSE,FALSE,4,3,3,TRUE
7639,8.941152882160566,0,0,0,0,0,1,2012,TRUE,FALSE,FALSE,6,3,3,TRUE
746,6.616065185132817,1.99,1.095273387402595,20,3.044522437723423,0,1,2014,TRUE,FALSE,FALSE,5,2,3,TRUE
9,2.302585092994046,4.79,1.7561322915849038,0,0,0,1,2010,TRUE,FALSE,FALSE,2,1,1,FALSE
5,1.791759469228055,6.99,2.0781907597781832,12,2.5649493574615367,0,1,2011,TRUE,FALSE,FALSE,2,1,2,FALSE
48,3.8918202981106265,4.99,1.7900914121273581,0,0,0,1,2010,TRUE,FALSE,FALSE,1,1,3,FALSE
19595,9.883080742758466,19.99,3.0440461338325417,0,0,16,1,2008,TRUE,FALSE,FALSE,3,1,3,TRUE
125,4.836281906951478,14.99,2.771963526845863,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
143,4.969813299576001,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
14,2.70805020110221,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,3,FALSE
623,6.436150368369428,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,FALSE
50,3.9318256327243257,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
3702,8.216898580913613,14.99,2.771963526845863,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,3,TRUE
30006,10.309185966759637,19.99,3.0440461338325417,50,3.9318256327243257,0,1,2009,TRUE,TRUE,FALSE,6,1,3,TRUE
641,6.464588303689961,8.99,2.301584592660462,38,3.6635616461296463,18,1,2012,TRUE,FALSE,FALSE,2,1,3,FALSE
25,3.258096538021482,5.59,1.8855533485144158,0,0,0,1,2011,TRUE,FALSE,FALSE,1,1,2,FALSE
15,2.772588722239781,4.99,1.7900914121273581,0,0,0,1,2011,TRUE,FALSE,FALSE,1,1,2,FALSE
12,2.5649493574615367,4.99,1.7900914121273581,0,0,0,1,2011,TRUE,FALSE,FALSE,2,1,2,FALSE
5,1.791759469228055,4.99,1.7900914121273581,0,0,0,1,2011,TRUE,FALSE,FALSE,2,1,2,FALSE
618,6.428105272684596,9.99,2.39698576841553,0,0,0,1,2014,TRUE,FALSE,FALSE,2,2,3,FALSE
47,3.871201010907891,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,FALSE
14928,9.61106090905359,19.99,3.0440461338325417,30,3.4339872044851463,0,1,2009,TRUE,TRUE,TRUE,5,1,3,TRUE
9448,9.153664194782626,9.99,2.39698576841553,50,3.9318256327243257,0,1,2010,TRUE,FALSE,FALSE,7,1,3,TRUE
8252,9.018332049592685,0,0,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,TRUE
114,4.74493212836325,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
94,4.553876891600541,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
59,4.0943445622221,0,0,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
178,5.187385805840755,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
98,4.59511985013459,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
300,5.707110264748875,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,3,FALSE
328,5.796057750765372,6.99,2.0781907597781832,0,0,0,1,2007,TRUE,TRUE,FALSE,4,1,3,FALSE
351,5.863631175598097,1.79,1.0260415958332743,0,0,0,1,2008,TRUE,FALSE,FALSE,2,3,3,FALSE
299,5.703782474656201,3.99,1.6074359097634274,40,3.713572066704308,0,1,2008,TRUE,FALSE,FALSE,4,3,3,FALSE
20,3.044522437723423,5.59,1.8855533485144158,0,0,0,1,2008,TRUE,FALSE,FALSE,3,2,3,FALSE
78,4.3694478524670215,5.59,1.8855533485144158,0,0,0,1,2008,TRUE,FALSE,FALSE,3,2,3,FALSE
902,6.805722553416985,4.79,1.7561322915849038,10,2.3978952727983707,0,1,2008,TRUE,TRUE,FALSE,4,3,3,TRUE
586,6.375024819828097,3.99,1.6074359097634274,17,2.8903717578961645,0,1,2009,TRUE,FALSE,FALSE,2,2,3,FALSE
523,6.261491684321042,3.99,1.6074359097634274,25,3.258096538021482,0,1,2009,TRUE,FALSE,FALSE,2,2,3,FALSE
433,6.073044534100405,3.99,1.6074359097634274,0,0,0,1,2009,TRUE,TRUE,FALSE,1,1,3,FALSE
3439,8.143226750367445,3.49,1.501852701754163,0,0,0,1,2009,TRUE,TRUE,TRUE,2,1,3,TRUE
273,5.6131281063880705,3.99,1.6074359097634274,0,0,0,1,2014,TRUE,FALSE,FALSE,3,1,3,FALSE
69,4.248495242049359,3.49,1.501852701754163,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,2,FALSE
175,5.170483995038151,3.49,1.501852701754163,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
4718,8.459352191726387,5.99,1.944480556245719,0,0,18,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
9817,9.191972714617998,5.99,1.944480556245719,0,0,18,1,2011,TRUE,FALSE,FALSE,2,1,3,TRUE
26877,10.19906338710701,9.99,2.39698576841553,0,0,18,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
816,6.705639094860003,5.99,1.944480556245719,0,0,18,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
3926,8.27563105457801,5.99,1.944480556245719,0,0,18,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
2506,7.826842098158293,5.99,1.944480556245719,0,0,18,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
199,5.298317366548036,0,0,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
184,5.220355825078324,0,0,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
8504,9.048409504829962,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,2,2,3,TRUE
35240,10.469965456491996,19.99,3.0440461338325417,0,0,0,1,2008,TRUE,FALSE,FALSE,3,2,3,TRUE
6401,8.764365720529808,14.99,2.771963526845863,0,0,18,1,2010,TRUE,FALSE,FALSE,2,1,3,TRUE
57,4.060443010546419,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,3,3,FALSE
1489,7.306531398939505,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,TRUE
256,5.54907608489522,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
46,3.8501476017100584,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,FALSE
1967,7.584773077612199,16.99,2.8898160479624417,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
51,3.9512437185814275,10.99,2.4840729690394228,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,FALSE
12,2.5649493574615367,10.99,2.4840729690394228,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,2,FALSE
31,3.4657359027997265,3.99,1.6074359097634274,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,2,FALSE
23,3.1780538303479458,10.99,2.4840729690394228,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
12,2.5649493574615367,10.99,2.4840729690394228,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,2,FALSE
85,4.454347296253507,3.99,1.6074359097634274,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,2,FALSE
174,5.1647859739235145,2.99,1.3837912309017721,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
86,4.465908118654584,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
561,6.331501849893691,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,FALSE
18,2.9444389791664403,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,2,FALSE
245,5.5053315359323625,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
29,3.4011973816621555,4.99,1.7900914121273581,0,0,0,1,2008,TRUE,FALSE,FALSE,1,3,3,FALSE
21,3.091042453358316,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,2,FALSE
15,2.772588722239781,4.99,1.7900914121273581,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,2,FALSE
25,3.258096538021482,4.99,1.7900914121273581,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,1,FALSE
10,2.3978952727983707,4.99,1.7900914121273581,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,1,FALSE
238,5.476463551931511,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
14,2.70805020110221,4.99,1.7900914121273581,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,2,FALSE
946,6.853299093186078,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,TRUE,TRUE,2,1,3,TRUE
365,5.902633333401366,4.99,1.7900914121273581,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,FALSE
132,4.890349128221754,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,3,2,3,FALSE
2116,7.6577552711348655,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,TRUE,TRUE,1,1,3,TRUE
1024,6.932447891572509,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,TRUE
48,3.8918202981106265,3.99,1.6074359097634274,52,3.970291913552122,0,1,2008,TRUE,FALSE,FALSE,3,2,3,FALSE
1515,7.323830566202317,0,0,71,4.276666119016055,0,1,2009,TRUE,FALSE,FALSE,4,1,3,TRUE
240,5.484796933490655,8.99,2.301584592660462,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
2414,7.789454566086673,13.99,2.7073833121145063,57,4.060443010546419,0,1,2009,TRUE,FALSE,FALSE,4,1,3,TRUE
2211,7.701652362642226,8.99,2.301584592660462,0,0,0,1,2004,TRUE,FALSE,FALSE,3,1,3,TRUE
2134,7.666221925662725,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
1228,7.113956109566034,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
657,6.489204931325317,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,3,FALSE
3099,8.039157390473237,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
365,5.902633333401366,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,2,2,3,FALSE
371,5.918893854273146,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,FALSE
900,6.803505257608338,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
1777,7.48324441607385,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,TRUE
356,5.877735781779639,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
831,6.723832440821209,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,3,TRUE
34,3.5553480614894135,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,FALSE
80,4.394449154672439,4.29,1.665818245870208,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,FALSE
239,5.480638923341991,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
5743,8.65591111072806,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,2,2,3,TRUE
2582,7.8567067930958405,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,TRUE
1823,7.508787170634276,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,TRUE
76,4.343805421853684,4.29,1.665818245870208,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
1258,7.138073034044347,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
624,6.437751649736401,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
234,5.459585514144159,8.59,2.2607208888953467,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,FALSE
685,6.530877627725885,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,3,1,3,FALSE
70,4.2626798770413155,4.29,1.665818245870208,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,FALSE
272,5.60947179518496,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
536,6.285998094508865,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,FALSE
1287,7.160845906664299,8.69,2.2710944259026746,0,0,0,1,2008,TRUE,FALSE,FALSE,4,1,3,TRUE
759,6.633318433280377,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
84,4.442651256490317,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
823,6.714170529909472,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
89,4.499809670330265,5.79,1.9154509415706047,25,3.258096538021482,0,1,2009,TRUE,TRUE,TRUE,2,2,3,FALSE
402,5.998936561946683,6.99,2.0781907597781832,11,2.4849066497880004,0,1,2008,TRUE,FALSE,FALSE,3,2,3,FALSE
547,6.306275286948016,6.99,2.0781907597781832,7,2.0794415416798357,0,1,2009,TRUE,FALSE,FALSE,3,3,3,FALSE
747,6.617402977974478,6.99,2.0781907597781832,10,2.3978952727983707,0,1,2011,TRUE,TRUE,TRUE,4,3,3,TRUE
5626,8.635331719433278,14.99,2.771963526845863,73,4.30406509320417,0,1,2009,TRUE,TRUE,TRUE,5,1,3,TRUE
2739,7.9157131993821155,1.99,1.095273387402595,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
806,6.693323668269949,1.99,1.095273387402595,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
437,6.082218910376446,3.99,1.6074359097634274,38,3.6635616461296463,0,1,2010,TRUE,FALSE,FALSE,4,3,3,FALSE
759,6.633318433280377,6.99,2.0781907597781832,36,3.6109179126442243,0,1,2010,TRUE,FALSE,FALSE,2,3,3,TRUE
1,0.6931471805599453,5.99,1.944480556245719,9,2.302585092994046,0,1,2008,TRUE,FALSE,FALSE,3,2,2,FALSE
92,4.532599493153256,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
6,1.9459101490553132,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,1,FALSE
7,2.0794415416798357,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,1,FALSE
52,3.970291913552122,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
73,4.30406509320417,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
29,3.4011973816621555,5.99,1.944480556245719,0,0,0,1,2008,TRUE,TRUE,FALSE,1,1,2,FALSE
20,3.044522437723423,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,2,FALSE
30,3.4339872044851463,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
57,4.060443010546419,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
29,3.4011973816621555,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
26,3.295836866004329,5.99,1.944480556245719,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
20,3.044522437723423,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,2,FALSE
11,2.4849066497880004,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,2,FALSE
48,3.8918202981106265,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
35,3.58351893845611,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
32,3.4965075614664802,5.99,1.944480556245719,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,2,FALSE
20,3.044522437723423,7.49,2.138889000323256,0,0,0,1,2009,TRUE,FALSE,FALSE,1,2,2,FALSE
3274,8.094073148069352,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,TRUE
10,2.3978952727983707,1.99,1.095273387402595,12,2.5649493574615367,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
169,5.135798437050262,5.99,1.944480556245719,25,3.258096538021482,0,1,2008,TRUE,FALSE,FALSE,3,3,3,FALSE
21,3.091042453358316,16.99,2.8898160479624417,0,0,0,1,2009,TRUE,TRUE,FALSE,1,3,3,FALSE
308,5.733341276897746,0.79,0.5822156198526637,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
1219,7.106606137727303,1.69,0.9895411936137477,0,0,0,1,2009,TRUE,TRUE,FALSE,2,1,3,TRUE
1095,6.999422467507961,1.69,0.9895411936137477,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
330,5.802118375377063,9.99,2.39698576841553,0,0,0,1,2008,TRUE,TRUE,FALSE,2,1,3,FALSE
599,6.396929655216146,15.49,2.8027541365715076,0,0,0,1,2018,TRUE,FALSE,FALSE,5,3,3,FALSE
6470,8.775085935057266,0,0,0,0,0,1,2012,TRUE,FALSE,FALSE,2,2,3,TRUE
180,5.198497031265826,5.99,1.944480556245719,16,2.833213344056216,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
54,4.007333185232471,1.49,0.9122827104766162,4,1.6094379124341003,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
113,4.736198448394496,6.99,2.0781907597781832,9,2.302585092994046,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
15,2.772588722239781,6.99,2.0781907597781832,13,2.6390573296152584,0,1,2008,TRUE,FALSE,FALSE,2,1,2,FALSE
6075,8.712101863715663,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
1694,7.43543801981455,7.99,2.196112848483529,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
15101,9.62258246436337,14.99,2.771963526845863,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
17880,9.791493975575204,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,3,2,3,TRUE
2351,7.763021309018518,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,3,2,3,TRUE
481,6.1779441140506,9.99,2.39698576841553,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
6207,8.733594061863055,14.99,2.771963526845863,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,TRUE
10107,9.221082468508085,7.99,2.196112848483529,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,TRUE
9136,9.120087382998621,14.99,2.771963526845863,0,0,0,1,2009,TRUE,FALSE,FALSE,2,1,3,TRUE
4390,8.387312270561717,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,TRUE
5267,8.569406062863171,0,0,106,4.672828834461906,0,1,2008,TRUE,FALSE,TRUE,10,3,3,TRUE
3839,8.253227645581772,0,0,247,5.5134287461649825,0,1,2010,TRUE,TRUE,TRUE,11,3,3,TRUE
1675,7.424165281042028,6.99,2.0781907597781832,58,4.07753744390572,0,1,2011,TRUE,TRUE,TRUE,11,2,3,TRUE
663,6.498282149476434,0,0,8,2.1972245773362196,0,1,2008,TRUE,FALSE,TRUE,5,3,3,FALSE
394,5.978885764901122,5.99,1.944480556245719,12,2.5649493574615367,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
118,4.77912349311153,5.99,1.944480556245719,12,2.5649493574615367,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
540,6.293419278846481,7.99,2.196112848483529,12,2.5649493574615367,0,1,2010,TRUE,TRUE,FALSE,6,3,3,FALSE
125,4.836281906951478,7.99,2.196112848483529,13,2.6390573296152584,0,1,2010,TRUE,TRUE,FALSE,6,3,3,FALSE
149,5.0106352940962555,9.99,2.39698576841553,12,2.5649493574615367,0,1,2011,TRUE,TRUE,FALSE,6,3,3,FALSE
190,5.25227342804663,6.99,2.0781907597781832,30,3.4339872044851463,0,1,2012,TRUE,TRUE,FALSE,4,4,3,FALSE
297,5.697093486505405,3.99,1.6074359097634274,14,2.70805020110221,0,1,2008,TRUE,TRUE,TRUE,4,2,3,FALSE
97,4.584967478670572,7.19,2.102913897864978,0,0,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
98,4.59511985013459,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,FALSE
53,3.9889840465642745,6.99,2.0781907597781832,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,2,FALSE
53,3.9889840465642745,3.99,1.6074359097634274,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
3307,8.104099056143582,6.99,2.0781907597781832,87,4.477336814478207,0,1,2008,TRUE,FALSE,FALSE,4,2,3,TRUE
12,2.5649493574615367,6.99,2.0781907597781832,21,3.091042453358316,0,1,2009,TRUE,FALSE,FALSE,3,2,2,FALSE
735,6.601230118728877,6.99,2.0781907597781832,30,3.4339872044851463,0,1,2009,TRUE,TRUE,TRUE,3,2,3,TRUE
652,6.481577129276431,3.99,1.6074359097634274,45,3.828641396489095,0,1,2010,TRUE,FALSE,FALSE,7,4,3,FALSE
480,6.175867270105761,17.99,2.9439125248241944,0,0,0,1,2009,TRUE,FALSE,FALSE,1,1,3,FALSE
16,2.833213344056216,7.99,2.196112848483529,12,2.5649493574615367,0,1,2010,TRUE,FALSE,FALSE,5,2,3,FALSE
70,4.2626798770413155,11.99,2.5641798306825083,16,2.833213344056216,0,1,2010,TRUE,FALSE,FALSE,5,2,3,FALSE
1,0.6931471805599453,7.99,2.196112848483529,0,0,0,1,2010,TRUE,FALSE,FALSE,1,3,3,FALSE
226,5.424950017481403,3.99,1.6074359097634274,27,3.332204510175204,0,1,2008,TRUE,FALSE,FALSE,2,2,3,FALSE
6,1.9459101490553132,3.99,1.6074359097634274,11,2.4849066497880004,0,1,2012,TRUE,FALSE,FALSE,6,3,3,FALSE
16,2.833213344056216,2.99,1.3837912309017721,4,1.6094379124341003,0,1,2008,TRUE,FALSE,FALSE,4,2,3,FALSE
303,5.717027701406222,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,FALSE
811,6.699500340161678,4.29,1.665818245870208,0,0,0,1,2008,TRUE,FALSE,FALSE,1,1,3,TRUE
5292,8.574140471857987,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,2,1,3,TRUE
948,6.855408798609928,8.59,2.2607208888953467,0,0,0,1,2008,TRUE,FALSE,FALSE,1,2,3,TRUE
6,1.9459101490553132,13.99,2.7073833121145063,30,3.4339872044851463,0,1,2008,TRUE,FALSE,FALSE,4,3,3,FALSE
5550,8.621733370690162,7.99,2.196112848483529,0,0,0,1,2008,TRUE,FALSE,FALSE,2,2,3,TRUE
1327,7.191429330036379,4.99,1.7900914121273581,0,0,0,1,2009,TRUE,FALSE,FALSE,3,1,3,TRUE
1337,7.198931240688173,9.99,2.39698576841553,0,0,0,1,2009,TRUE,FALSE,FALSE,3,1,3,TRUE
354,5.872117789475416,4.99,1.7900914121273581,0,0,0,1,2009,TRUE,FALSE,FALSE,2,2,3,FALSE
1645,7.406103381237015,14.99,2.771963526845863,73,4.30406509320417,16,1,2010,TRUE,TRUE,TRUE,4,1,3,TRUE
50,3.9318256327243257,5.99,1.944480556245719,18,2.9444389791664403,0,1,2008,TRUE,FALSE,FALSE,2,3,3,FALSE
55,4.02535169073515,5.99,1.944480556245719,13,2.6390573296152584,0,1,2008,TRUE,FALSE,FALSE,2,3,3,FALSE
963,6.871091294610546,6.99,2.0781907597781832,30,3.4339872044851463,0,1,2010,TRUE,TRUE,TRUE,6,2,3,TRUE
26380,10.18039933305852,6.99,2.0781907597781832,0,0,0,1,2008,TRUE,TRUE,FALSE,2,2,3,TRUE
